PLATE MJD FIBER THING_ID RUN RERUN CAMCOL FIELD ID
7592 56947 228 284212511 7923 301 3 210 410
7592 56947 233 284212439 7923 301 3 210 295
7592 56947 263 282473474 8096 301 2 256 356
7592 56947 272 285921958 8096 301 3 255 501
7592 56947 282 275739802 7713 301 6 257 576
7592 56947 288 275744764 7713 301 6 258 448
7592 56947 294 280723248 7923 301 2 208 295
7592 56947 312 282461009 8096 301 2 254 484
7592 56947 328 275739752 7713 301 6 257 433
7592 56947 342 284173921 7923 301 3 206 297
7592 56947 384 282442606 8096 301 2 252 280
7592 56947 390 280697678 7923 301 2 205 488
7592 56947 448 278967166 8096 301 1 250 407
7592 56947 528 289351796 8096 301 4 247 467
7592 56947 532 287594676 7923 301 4 200 316
7592 56947 582 289393653 8096 301 4 250 397
7592 56947 644 296382434 8096 301 6 253 283
7592 56947 652 294641531 7923 301 6 207 231
7592 56947 666 289415073 8096 301 4 252 551
7592 56947 676 287676428 7923 301 4 205 422
7592 56947 680 287684284 7923 301 4 206 509
7592 56947 739 285921896 8096 301 3 255 429
7592 56947 740 285911172 8096 301 3 254 537
7592 56947 750 294649291 7923 301 6 208 480
7592 56947 776 292911198 8096 301 5 255 319
7592 56947 820 291191222 7923 301 5 211 398
7592 56947 828 287714663 7923 301 4 210 528
7592 56947 854 291193610 7923 301 5 214 359
7592 56947 864 291196928 7923 301 5 212 313
7592 56947 903 294665677 7923 301 6 215 501
7592 56947 908 294665467 7923 301 6 215 124
7592 56947 910 294665538 7923 301 6 215 312
7592 56947 916 292925293 8096 301 5 261 328
7592 56947 1000 289421661 8096 301 4 266 258
7593 56958 30 299696167 7917 301 1 130 276
7593 56958 180 296297828 8096 301 6 247 454
7593 56958 188 296297937 8096 301 6 247 381
7593 56958 214 294543225 7923 301 6 200 236
7593 56958 238 299578373 7917 301 1 122 268
7593 56958 274 299563595 7917 301 1 121 416
7593 56958 305 297817945 8108 301 1 257 427
7593 56958 306 297818300 8108 301 1 257 13
7593 56958 316 299518554 7917 301 1 119 440
7593 56958 348 297793682 8108 301 1 256 251
7593 56958 388 297746806 8108 301 1 254 339
7593 56958 472 296082535 8096 301 6 237 543
7593 56958 482 296058089 8096 301 6 236 510
7593 56958 520 302776054 7917 301 2 111 637
7593 56958 522 304604497 8108 301 3 250 224
7593 56958 532 304630192 8108 301 3 251 191
7593 56958 536 302834581 7917 301 2 113 409
7593 56958 564 302903028 7917 301 2 115 403
7593 56958 568 302874934 7917 301 2 114 602
7593 56958 598 306425307 7917 301 3 116 372
7593 56958 609 302966493 7917 301 2 117 434
7593 56958 617 301226437 8108 301 2 254 467
7593 56958 648 304719451 8108 301 3 254 326
7593 56958 673 308256853 8108 301 4 256 497
7593 56958 688 304775605 8108 301 3 256 348
7593 56958 700 303037898 7917 301 2 120 447
7593 56958 741 311789490 8108 301 5 258 120
7593 56958 758 306562541 7917 301 3 122 346
7593 56958 875 306627938 7917 301 3 125 405
7593 56958 876 306628308 7917 301 3 125 441
7593 56958 927 303155637 7917 301 2 127 417
7593 56958 936 303142335 7917 301 2 126 603
7593 56958 956 306660663 7917 301 3 128 378
7594 56947 1 273926367 7912 301 6 177 415
7594 56947 45 272205734 7713 301 5 250 305
7594 56947 88 277222234 7923 301 1 201 456
7594 56947 119 275637260 7713 301 6 249 326
7594 56947 181 277160375 7923 301 1 198 320
7594 56947 197 282285523 8096 301 2 243 675
7594 56947 217 275604872 7713 301 6 247 394
7594 56947 224 278833412 8096 301 1 242 566
7594 56947 252 272129555 7713 301 5 246 490
7594 56947 288 273812144 7912 301 6 170 440
7594 56947 303 277435871 4152 301 1 168 428
7594 56947 330 272071072 7713 301 5 243 301
7594 56947 341 278773202 8096 301 1 239 416
7594 56947 344 278772999 8096 301 1 239 276
7594 56947 415 275437780 7713 301 6 240 379
7594 56947 450 273689106 7912 301 6 165 371
7594 56947 504 285506956 8096 301 3 233 589
7594 56947 563 285568390 8096 301 3 235 271
7594 56947 574 283875905 7923 301 3 190 348
7594 56947 637 287412884 7923 301 4 192 285
7594 56947 656 282158040 8096 301 2 238 412
7594 56947 689 287458709 7923 301 4 194 327
7594 56947 696 283949037 7923 301 3 193 338
7594 56947 719 287437520 7923 301 4 193 478
7594 56947 730 285695933 8096 301 3 240 310
7594 56947 783 294479301 7923 301 6 196 521
7594 56947 798 287513127 7923 301 4 196 423
7594 56947 861 294519671 7923 301 6 198 267
7594 56947 880 287545646 7923 301 4 198 317
7594 56947 898 282332811 8096 301 2 245 353
7595 56957 32 296032984 8096 301 6 235 398
7595 56957 55 292551567 8096 301 5 235 454
7595 56957 72 297570499 8108 301 1 248 344
7595 56957 75 297531804 8108 301 1 247 315
7595 56957 97 292490180 8096 301 5 233 554
7595 56957 114 297531584 8108 301 1 247 365
7595 56957 115 297485943 8108 301 1 246 438
7595 56957 120 297485879 8108 301 1 246 358
7595 56957 212 290665613 7923 301 5 184 254
7595 56957 294 290522628 7923 301 5 180 601
7595 56957 359 297172436 8108 301 1 238 609
7595 56957 391 297172603 8108 301 1 238 315
7595 56957 400 297172393 8108 301 1 238 535
7595 56957 488 293775354 7923 301 6 175 479
7595 56957 558 304011160 8108 301 3 235 595
7595 56957 572 298860284 7917 301 1 100 500
7595 56957 587 304103108 8108 301 3 237 539
7595 56957 650 300650079 8108 301 2 238 396
7595 56957 675 304230945 8108 301 3 240 387
7595 56957 706 309535119 7917 301 4 105 518
7595 56957 712 309534501 7917 301 4 105 348
7595 56957 772 300806563 8108 301 2 242 674
7595 56957 776 300806254 8108 301 2 242 399
7595 56957 792 306092982 7917 301 3 106 444
7595 56957 835 304390439 8108 301 3 244 598
7595 56957 847 300892553 8108 301 2 244 460
7595 56957 858 299156572 7917 301 1 107 463
7595 56957 875 306178002 7917 301 3 108 540
7595 56957 886 300929480 8108 301 2 245 388
7595 56957 890 300929484 8108 301 2 245 399
7595 56957 892 299191645 7917 301 1 108 290
7595 56957 902 307989005 8108 301 4 247 614
7595 56957 948 304532393 8108 301 3 248 356
7595 56957 989 301116746 8108 301 2 250 802
7595 56957 992 301116065 8108 301 2 250 253
7596 56945 134 275257407 7713 301 6 233 264
7596 56945 162 268270422 7713 301 4 231 136
7596 56945 246 268204438 7713 301 4 229 311
7596 56945 474 278059104 8096 301 1 219 524
7596 56945 487 276247739 7923 301 1 170 502
7596 56945 504 283146948 7923 301 3 171 300
7596 56945 512 279656938 7923 301 2 170 289
7596 56945 592 286786694 7923 301 4 174 435
7596 56945 611 281576931 8096 301 2 221 483
7596 56945 654 281618763 8096 301 2 222 634
7596 56945 666 290408446 7923 301 5 177 447
7596 56945 808 281792171 8096 301 2 226 668
7596 56945 818 280077580 7923 301 2 180 389
7596 56945 901 288899662 8096 301 4 230 338
7596 56945 912 287165758 7923 301 4 184 347
7596 56945 985 282024639 8096 301 2 233 480
7596 56945 987 282024603 8096 301 2 233 419
7597 56973 75 312741570 7917 301 5 99 544
7597 56973 80 314499141 8108 301 6 236 535
7597 56973 98 304011030 8108 301 3 235 524
7597 56973 155 312690476 7917 301 5 98 413
7597 56973 170 307395196 8108 301 4 233 469
7597 56973 176 307394938 8108 301 4 233 517
7597 56973 312 303634533 8108 301 3 228 313
7597 56973 424 303457014 8108 301 3 225 299
7597 56973 430 305191792 7917 301 3 88 243
7597 56973 444 310513563 8108 301 5 226 188
7597 56973 464 310450437 8108 301 5 225 606
7597 56973 478 312148606 7917 301 5 88 306
7597 56973 514 315460426 7917 301 6 85 493
7597 56973 528 316978333 7708 301 1 187 551
7597 56973 546 322611684 7699 301 2 69 855
7597 56973 569 317052503 7708 301 1 188 547
7597 56973 578 313904052 8108 301 6 225 247
7597 56973 590 322611638 7699 301 2 69 537
7597 56973 596 320835750 7708 301 2 190 602
7597 56973 713 322796527 7699 301 2 72 1031
7597 56973 854 319479313 7699 301 1 77 646
7597 56973 932 316283385 7917 301 6 100 471
7597 56973 946 325072464 7708 301 3 200 281
7597 56973 1000 316462195 7917 301 6 104 256
7598 56956 59 290233646 7923 301 5 173 631
7598 56956 60 290233865 7923 301 5 173 298
7598 56956 99 290187488 7923 301 5 172 427
7598 56956 136 290043698 7923 301 5 169 359
7598 56956 154 293497852 7923 301 6 169 615
7598 56956 172 286538530 7923 301 4 169 452
7598 56956 180 288267420 8096 301 4 215 512
7598 56956 200 290005486 7923 301 5 168 344
7598 56956 264 293407324 7923 301 6 167 559
7598 56956 376 291433528 8096 301 5 209 502
7598 56956 407 293080463 7923 301 6 161 499
7598 56956 458 294847602 8096 301 6 208 314
7598 56956 470 291198624 8096 301 5 205 661
7598 56956 668 305063031 7917 301 3 86 304
7598 56956 670 301582153 7917 301 2 86 372
7598 56956 690 296387435 8108 301 1 223 351
7598 56956 692 296387152 8108 301 1 223 484
7598 56956 724 298214917 7917 301 1 88 237
7598 56956 756 300038242 8108 301 2 226 426
7598 56956 792 300085889 8108 301 2 227 519
7598 56956 855 296678338 8108 301 1 228 115
7598 56956 947 303905874 8108 301 3 233 416
7598 56956 950 302094484 7917 301 2 95 438
7598 56956 958 300355566 8108 301 2 232 455
7598 56956 982 300463005 8108 301 2 234 616
7599 56955 101 271195938 7713 301 5 217 684
7599 56955 140 269452554 7912 301 5 142 361
7599 56955 152 274658180 7713 301 6 217 308
7599 56955 169 267644051 7713 301 4 215 496
7599 56955 232 267488877 7713 301 4 212 320
7599 56955 276 271019287 7713 301 5 213 681
7599 56955 277 274521568 7713 301 6 214 96
7599 56955 293 274465694 7713 301 6 213 427
7599 56955 341 265563593 7912 301 4 134 373
7599 56955 350 267338011 7713 301 4 209 660
7599 56955 380 274325062 7713 301 6 210 129
7599 56955 412 272475115 7912 301 6 133 241
7599 56955 420 274220668 7713 301 6 208 602
7599 56955 432 268951655 7912 301 5 132 650
7599 56955 451 272475188 7912 301 6 133 606
7599 56955 452 272426988 7912 301 6 132 485
7599 56955 478 272426910 7912 301 6 132 359
7599 56955 492 270612417 7713 301 5 205 528
7599 56955 525 282283571 7923 301 3 156 378
7599 56955 532 280607847 8096 301 2 203 634
7599 56955 542 285818852 7923 301 4 157 606
7599 56955 582 285891041 7923 301 4 158 469
7599 56955 676 282530538 7923 301 3 159 583
7599 56955 684 279192292 7923 301 2 161 523
7599 56955 690 279192389 7923 301 2 161 648
7599 56955 696 277511451 8096 301 1 208 401
7599 56955 729 277511730 8096 301 1 208 467
7599 56955 764 277620002 8096 301 1 210 344
7599 56955 766 277619974 8096 301 1 210 198
7599 56955 804 279421967 7923 301 2 165 395
7599 56955 825 284568909 8096 301 3 211 317
7599 56955 840 279421970 7923 301 2 165 399
7599 56955 861 286386097 7923 301 4 166 412
7599 56955 884 279513454 7923 301 2 167 376
7599 56955 900 274658561 7713 301 6 217 365
7599 56955 927 279557125 7923 301 2 168 467
7599 56955 940 274735380 7713 301 6 219 379
7599 56955 950 284763269 8096 301 3 215 275
7600 56984 11 308495379 7917 301 4 85 390
7600 56984 18 308404871 7917 301 4 84 627
7600 56984 28 310305731 8108 301 5 223 448
7600 56984 45 303039689 8108 301 3 219 807
7600 56984 74 310099616 8108 301 5 220 693
7600 56984 120 311819652 7917 301 5 83 350
7600 56984 150 306443934 8108 301 4 218 671
7600 56984 178 304620872 7917 301 3 80 497
7600 56984 197 309783865 8108 301 5 216 356
7600 56984 216 306220874 8108 301 4 215 673
7600 56984 231 309699206 8108 301 5 215 426
7600 56984 242 300985375 7917 301 2 78 396
7600 56984 244 299172160 8108 301 2 214 392
7600 56984 289 302561853 8108 301 3 213 767
7600 56984 327 304304548 7917 301 3 76 390
7600 56984 360 309365100 8108 301 5 211 706
7600 56984 392 309282955 8108 301 5 210 632
7600 56984 402 300496664 7917 301 2 72 389
7600 56984 436 310961818 7917 301 5 72 191
7600 56984 458 305495114 8108 301 4 206 644
7600 56984 577 312593841 8108 301 6 208 868
7600 56984 608 315805549 7708 301 1 173 559
7600 56984 624 321294971 7699 301 2 54 560
7600 56984 666 321378790 7699 301 2 55 736
7600 56984 692 312927106 8108 301 6 212 472
7600 56984 696 315995575 7708 301 1 175 525
7600 56984 730 313007198 8108 301 6 213 769
7600 56984 762 314915857 7917 301 6 78 576
7600 56984 763 314916079 7917 301 6 78 306
7600 56984 784 323367791 7708 301 3 177 577
7600 56984 786 321655924 7699 301 2 58 672
7600 56984 808 316326220 7708 301 1 179 408
7600 56984 902 321997003 7699 301 2 62 871
7600 56984 906 321996780 7699 301 2 62 518
7600 56984 958 318557672 7699 301 1 64 752
7600 56984 962 316828850 7708 301 1 185 406
7601 56959 2 285689471 7923 301 4 155 510
7601 56959 42 283842953 8096 301 3 200 502
7601 56959 56 287339302 8096 301 4 200 392
7601 56959 58 287339180 8096 301 4 200 6
7601 56959 130 290826783 8096 301 5 200 546
7601 56959 140 292434230 7923 301 6 152 663
7601 56959 144 288816075 7923 301 5 150 401
7601 56959 155 292363880 7923 301 6 151 524
7601 56959 172 285306938 7923 301 4 150 492
7601 56959 175 287116562 8096 301 4 197 129
7601 56959 226 288741393 7923 301 5 149 406
7601 56959 268 290387234 8096 301 5 194 623
7601 56959 278 292065476 7923 301 6 147 559
7601 56959 284 281547276 7923 301 3 146 608
7601 56959 293 286830646 8096 301 4 193 616
7601 56959 302 290246579 8096 301 5 192 360
7601 56959 333 285029496 7923 301 4 146 568
7601 56959 436 291767336 7923 301 6 143 278
7601 56959 442 283041048 8096 301 3 189 397
7601 56959 478 289843762 8096 301 5 187 387
7601 56959 545 303469567 7917 301 3 66 419
7601 56959 614 294814705 8108 301 1 203 577
7601 56959 670 301990544 8108 301 3 206 459
7601 56959 689 296801593 7917 301 1 69 125
7601 56959 693 294978071 8108 301 1 205 603
7601 56959 698 295060763 8108 301 1 206 533
7601 56959 716 298528800 8108 301 2 206 334
7601 56959 760 298688770 8108 301 2 208 501
7601 56959 776 296963558 7917 301 1 71 685
7601 56959 819 294086595 8096 301 6 197 12
7601 56959 888 295553706 8108 301 1 212 565
7601 56959 904 304228763 7917 301 3 75 480
7601 56959 918 299085650 8108 301 2 213 700
7601 56959 931 295628211 8108 301 1 213 527
7601 56959 946 300985475 7917 301 2 78 527
7601 56959 977 295712294 8108 301 1 214 707
7602 56954 4 272300977 7912 301 6 130 527
7602 56954 6 277111576 8096 301 1 202 336
7602 56954 102 276837008 8096 301 1 198 455
7602 56954 112 272022224 7912 301 6 126 480
7602 56954 122 268545059 7912 301 5 126 502
7602 56954 155 270135420 7713 301 5 198 680
7602 56954 164 266453119 7713 301 4 195 763
7602 56954 176 268131386 7912 301 5 120 397
7602 56954 212 271880325 7912 301 6 124 462
7602 56954 233 268402776 7912 301 5 124 439
7602 56954 278 271477830 7912 301 6 118 419
7602 56954 311 268200865 7912 301 5 121 392
7602 56954 332 274627028 7923 301 1 145 466
7602 56954 340 276324978 8096 301 1 191 286
7602 56954 374 273109733 7713 301 6 191 463
7602 56954 388 267778850 7912 301 5 115 349
7602 56954 418 274321395 7923 301 1 141 456
7602 56954 433 269451183 7713 301 5 188 328
7602 56954 466 272897760 7713 301 6 188 202
7602 56954 496 273986723 7923 301 1 137 377
7602 56954 666 282953141 8096 301 3 188 472
7602 56954 687 279662528 8096 301 2 190 418
7602 56954 699 276259295 8096 301 1 190 333
7602 56954 704 286580111 8096 301 4 190 567
7602 56954 742 281926124 7923 301 3 151 80
7602 56954 752 283260610 8096 301 3 192 439
7602 56954 756 281926551 7923 301 3 151 475
7602 56954 789 288594183 7923 301 5 147 409
7602 56954 856 276616726 8096 301 1 195 516
7602 56954 866 288516961 7923 301 5 146 611
7602 56954 874 287054559 8096 301 4 196 298
7602 56954 897 278492705 7923 301 2 151 483
7602 56954 922 280256318 8096 301 2 198 369
7603 56960 8 298366192 8108 301 2 204 383
7603 56960 46 299907744 7917 301 2 65 558
7603 56960 101 301472942 8108 301 3 200 407
7603 56960 234 304831529 8108 301 4 199 591
7603 56960 269 306455911 7917 301 4 61 561
7603 56960 298 299388500 7917 301 2 60 400
7603 56960 303 302855156 7917 301 3 60 466
7603 56960 331 300926958 8108 301 3 195 379
7603 56960 339 297452540 8108 301 2 195 375
7603 56960 349 302759182 7917 301 3 59 631
7603 56960 365 300926948 8108 301 3 195 368
7603 56960 395 306144928 7917 301 4 58 734
7603 56960 406 299073848 7917 301 2 57 513
7603 56960 408 298974410 7917 301 2 56 578
7603 56960 416 300711896 8108 301 3 193 363
7603 56960 517 310966229 8108 301 6 191 532
7603 56960 530 310966181 8108 301 6 191 456
7603 56960 538 309287039 7917 301 5 55 585
7603 56960 643 311279688 8108 301 6 194 578
7603 56960 666 316214899 7699 301 1 40 528
7603 56960 686 311472168 8108 301 6 196 643
7603 56960 693 311562204 8108 301 6 197 326
7603 56960 824 318433092 7708 301 2 164 420
7603 56960 894 310335533 7917 301 5 65 604
7603 56960 898 308619111 8108 301 5 202 405
7603 56960 913 313830208 7917 301 6 65 740
7603 56960 960 312275667 8108 301 6 204 709
7603 56960 983 312518312 8108 301 6 207 378
7603 56960 985 312437802 8108 301 6 206 385
7603 56960 990 312357625 8108 301 6 205 775
7604 56947 48 279197868 8096 301 2 184 385
7604 56947 55 279118608 8096 301 2 183 627
7604 56947 60 280852432 7923 301 3 137 282
7604 56947 118 284233411 7923 301 4 136 422
7604 56947 128 277131305 7923 301 2 134 546
7604 56947 136 278919766 8096 301 2 181 345
7604 56947 178 278818065 8096 301 2 180 261
7604 56947 195 278612620 8096 301 2 178 424
7604 56947 216 284003844 7923 301 4 134 247
7604 56947 245 274894439 8096 301 1 175 490
7604 56947 250 276647031 7923 301 2 129 358
7604 56947 282 281962939 8096 301 3 177 408
7604 56947 308 276562275 7923 301 2 128 403
7604 56947 351 276481703 7923 301 2 127 494
7604 56947 352 278247150 8096 301 2 174 426
7604 56947 473 282840121 7923 301 4 122 762
7604 56947 570 286501303 7923 301 5 124 307
7604 56947 606 290203733 7923 301 6 126 496
7604 56947 627 293163270 8108 301 1 187 572
7604 56947 632 290303392 7923 301 6 127 307
7604 56947 663 298555568 7917 301 2 52 581
7604 56947 674 293399475 8108 301 1 189 397
7604 56947 710 295205070 7917 301 1 53 528
7604 56947 734 288804487 8096 301 5 176 806
7604 56947 735 287098788 7923 301 5 130 480
7604 56947 753 292470096 8096 301 6 178 364
7604 56947 759 290783122 7923 301 6 132 408
7604 56947 766 289002296 8096 301 5 178 547
7604 56947 813 287384593 7923 301 5 133 401
7604 56947 822 297269681 8108 301 2 193 409
7604 56947 828 293785010 8108 301 1 193 412
7604 56947 834 293704398 8108 301 1 192 349
7604 56947 922 289511424 8096 301 5 183 538
7604 56947 937 285896955 8096 301 4 182 792
7604 56947 994 287964939 7923 301 5 139 346
7605 56949 40 272107716 8096 301 2 125 623
7605 56949 125 266147681 7713 301 6 125 477
7605 56949 136 269814699 7923 301 2 75 554
7605 56949 216 274740232 8096 301 3 120 712
7605 56949 233 269204250 7923 301 2 71 637
7605 56949 236 267567344 8096 301 1 118 558
7605 56949 282 271016512 8096 301 2 118 472
7605 56949 312 268912291 7923 301 2 69 445
7605 56949 336 272497975 7923 301 3 70 576
7605 56949 430 268177144 7923 301 2 65 804
7605 56949 459 273608075 8096 301 3 113 546
7605 56949 600 278973115 7923 301 5 68 414
7605 56949 602 277682780 4822 301 2 377 281
7605 56949 636 280794420 8096 301 5 115 412
7605 56949 667 281302659 4822 301 2 381 831
7605 56949 676 280359017 4822 301 2 380 668
7605 56949 702 282177926 4822 301 2 382 655
7605 56949 706 284870852 8108 301 1 131 707
7605 56949 710 281266058 8096 301 5 118 484
7605 56949 763 279001875 4822 301 1 381 901
7605 56949 784 281554041 8096 301 5 120 606
7605 56949 797 279875728 4822 301 1 382 563
7605 56949 829 283493609 4822 301 1 386 605
7605 56949 908 285308415 4822 301 1 388 523
