PLATE_E MJD_E FIBER_E THING_ID_E PLATE_B MJD_B FIBER_B THING_ID_B
7860 57006 670 135506710 4310 55508 284 135701033
7860 57006 680 133692280 4276 55505 622 133885932
7860 57006 690 131987406 4314 55855 1000 132180281
7860 57006 702 135471823 4310 55508 242 135666131
7860 57006 709 137221227 4276 55505 612 137416067
7860 57006 842 133611017 4276 55505 792 133804644
7860 57006 844 133611367 4276 55505 724 133804994
7860 57006 845 133611051 4276 55505 786 133804678
7860 57006 846 133611349 4276 55505 726 133804976
7860 57006 904 137130986 4276 55505 812 137325814
7860 57006 920 135345413 4276 55505 924 135539653
7860 57006 1000 133543293 4276 55505 885 133736907
7862 56984 35 94701915 4218 55479 320 94867431
7862 56984 53 87727206 4217 55478 118 87852598
7862 56984 63 94704455 4217 55478 38 94869969
7862 56984 63 94704455 4218 55479 355 94869969
7862 56984 103 69450591 4217 55478 84 69492969
7862 56984 106 75617834 4217 55478 94 75695544
7862 56984 134 96685064 4218 55479 436 96857846
7862 56984 134 96685064 4217 55478 116 96857846
7862 56984 144 94707396 4217 55478 114 94872915
7862 56984 192 96682874 4217 55478 858 96855656
7862 56984 216 85742791 4217 55478 270 85860003
7862 56984 269 94713848 4217 55478 339 94879365
7862 56984 277 102552971 4217 55478 740 102737909
7862 56984 299 85745109 4217 55478 338 85862316
7862 56984 304 87721797 4217 55478 334 87847175
7862 56984 328 85746370 4217 55478 362 85863574
7862 56984 340 69459266 4217 55478 348 69501683
7862 56984 348 94715607 4216 55477 24 94881124
7862 56984 351 94714932 4217 55478 420 94880448
7862 56984 375 87719792 4216 55477 22 87845170
7862 56984 390 87718601 4217 55478 456 87843979
7862 56984 400 96675916 4216 55477 980 96848692
7862 56984 416 77684536 4216 55477 98 77771073
7862 56984 436 87718334 4216 55477 66 87843714
7862 56984 468 94721487 4217 55478 478 94887016
7862 56984 472 94721689 4217 55478 475 94887218
7862 56984 484 87715483 4216 55477 152 87840856
7862 56984 544 116686777 4216 55477 876 116876449
7862 56984 550 116685384 4217 55478 547 116875060
7862 56984 574 102566564 4216 55477 894 102751530
7862 56984 574 102566564 4217 55478 526 102751530
7862 56984 576 102563813 4217 55478 568 102748779
7862 56984 612 113408692 4217 55478 640 113596130
7862 56984 632 122093754 4217 55478 583 122282972
7862 56984 641 107527553 4217 55478 646 107714867
7862 56984 658 102559670 4216 55477 991 102744625
7862 56984 668 124293958 4296 55499 138 124482956
7862 56984 682 107525818 4216 55477 986 107713138
7862 56984 684 113406037 4217 55478 678 113593476
7862 56984 725 107523886 4217 55478 722 107711210
7862 56984 735 102555807 4217 55478 688 102740755
7862 56984 752 122090079 4217 55478 704 122279306
7862 56984 766 102550325 4217 55478 776 102735264
7862 56984 787 122090258 4217 55478 745 122279486
7862 56984 800 122090765 4217 55478 752 122279993
7862 56984 816 113403770 4217 55478 800 113591205
7862 56984 817 102547956 4217 55478 852 102732895
7862 56984 817 102547956 4218 55479 502 102732895
7862 56984 820 102551112 4217 55478 812 102736051
7862 56984 830 122089365 4217 55478 784 122278591
7862 56984 834 116672701 4217 55478 794 116862383
7862 56984 874 113400908 4218 55479 557 113588348
7862 56984 880 122087430 4217 55478 866 122276653
7862 56984 882 113399097 4218 55479 560 113586540
7862 56984 905 124327987 4298 55511 322 124516983
7862 56984 912 122084820 4218 55479 552 122274038
7862 56984 912 122084820 4217 55478 912 122274038
7862 56984 916 122084907 4217 55478 945 122274125
7862 56984 916 122084907 4218 55479 586 122274125
7862 56984 954 116662518 4218 55479 676 116852204
7862 56984 957 122082757 4218 55479 662 122271984
7862 56984 960 116663091 4217 55478 953 116852776
7862 56984 971 102534647 4218 55479 612 102719583
7862 56984 998 107505978 4218 55479 722 107693313
7863 56975 5 60446270 4366 55536 732 60470204
7863 56975 60 58946949 4366 55536 700 58969974
7863 56975 80 63523889 4366 55536 594 63549155
7863 56975 109 60455478 4366 55536 612 60479414
7863 56975 109 60455478 4365 55539 997 60479414
7863 56975 110 63528615 4365 55539 982 63553880
7863 56975 113 63523878 4366 55536 596 63549144
7863 56975 115 63524439 4365 55539 988 63549705
7863 56975 122 59282284 4366 55536 540 59305518
7863 56975 142 63528954 4365 55539 966 63554218
7863 56975 150 60463020 4365 55539 980 60486957
7863 56975 154 62015668 4365 55539 962 62040536
7863 56975 154 62015668 4366 55536 562 62040536
7863 56975 178 56033953 4366 55536 472 56055033
7863 56975 350 61968408 4365 55539 768 61993241
7863 56975 352 63545602 4365 55539 766 63570863
7863 56975 388 60481415 4365 55539 736 60505349
7863 56975 422 60490015 4365 55539 656 60513952
7863 56975 534 66596410 4365 55539 626 66622087
7863 56975 536 65109018 4365 55539 592 65134523
7863 56975 564 69452963 4217 55478 188 69495349
7863 56975 590 77693160 4217 55478 178 77779704
7863 56975 614 65091082 4365 55539 710 65116584
7863 56975 616 63561083 4365 55539 718 63586345
7863 56975 634 77692651 4217 55478 140 77779195
7863 56975 638 75619633 4217 55478 134 75697341
7863 56975 694 66562292 4365 55539 784 66587960
7863 56975 714 75616971 4218 55479 460 75694676
7863 56975 736 65080369 4365 55539 834 65105876
7863 56975 768 66555853 4365 55539 866 66581518
7863 56975 776 66555993 4365 55539 912 66581658
7863 56975 798 75614407 4218 55479 364 75692112
7863 56975 816 65072412 4366 55536 550 65097921
7863 56975 816 65072412 4365 55539 906 65097921
7863 56975 822 87732204 4217 55478 10 87857599
7863 56975 876 77699400 4218 55479 258 77785946
7863 56975 883 75610569 4218 55479 246 75688256
7863 56975 905 89736641 4218 55479 224 89872449
7863 56975 935 66542963 4366 55536 627 66568626
7863 56975 985 68146837 4218 55479 85 68181461
7863 56975 985 68146837 4219 55480 444 68181461
7863 56975 986 75604868 4219 55480 445 75682556
7863 56975 988 68146313 4218 55479 122 68180936
7864 56979 68 94681288 4219 55480 232 94846790
7864 56979 126 68152033 4366 55536 902 68186657
7864 56979 151 94685844 4219 55480 316 94851348
7864 56979 180 77709011 4219 55480 342 77795564
7864 56979 193 94689445 4219 55480 390 94854961
7864 56979 211 85720800 4219 55480 386 85837977
7864 56979 211 85720800 4218 55479 26 85837977
7864 56979 254 77706833 4219 55480 416 77793385
7864 56979 254 77706833 4218 55479 96 77793385
7864 56979 279 96697208 4218 55479 72 96869993
7864 56979 280 96697285 4219 55480 616 96870070
7864 56979 284 75604988 4219 55480 458 75682676
7864 56979 296 77706121 4219 55480 456 77792673
7864 56979 296 77706121 4218 55479 98 77792673
7864 56979 299 85722847 4219 55480 426 85840032
7864 56979 315 94693521 4218 55479 118 94859035
7864 56979 329 75605064 4218 55479 88 75682752
7864 56979 367 75607342 4218 55479 126 75685032
7864 56979 417 85727913 4219 55480 500 85845102
7864 56979 469 89735232 4218 55479 270 89871036
7864 56979 515 96689000 4217 55478 994 96861785
7864 56979 528 104139018 4218 55479 766 104323340
7864 56979 544 122077845 4218 55479 822 122267070
7864 56979 601 107500814 4218 55479 845 107688156
7864 56979 602 107500844 4218 55479 844 107688185
7864 56979 617 96693339 4218 55479 857 96866125
7864 56979 621 116652424 4298 55511 89 116842093
7864 56979 646 104135861 4219 55480 524 104320190
7864 56979 651 104136246 4219 55480 520 104320575
7864 56979 657 104135030 4219 55480 532 104319359
7864 56979 678 113385418 4219 55480 568 113572852
7864 56979 696 96696047 4219 55480 564 96868831
7864 56979 696 96696047 4218 55479 930 96868831
7864 56979 708 116649742 4218 55479 958 116839414
7864 56979 726 104132458 4218 55479 962 104316786
7864 56979 726 104132458 4219 55480 604 104316786
7864 56979 750 116647594 4219 55480 588 116837275
7864 56979 755 113382096 4219 55480 599 113569526
7864 56979 792 116647993 4219 55480 585 116837674
7864 56979 811 104130155 4219 55480 652 104314483
7864 56979 850 104128214 4218 55479 994 104312540
7864 56979 852 96700068 4218 55479 996 96872849
7864 56979 856 96699843 4218 55479 14 96872625
7864 56979 861 122069623 4219 55480 666 122258844
7864 56979 869 116643375 4219 55480 670 116833059
7864 56979 881 107486561 4219 55480 730 107673932
7864 56979 884 107486591 4219 55480 721 107673962
7864 56979 912 116642309 4219 55480 668 116831997
7864 56979 921 106624300 4219 55480 762 106813054
7864 56979 930 104123518 4219 55480 768 104307836
7864 56979 940 96701805 4219 55480 740 96874584
7864 56979 947 116638517 4219 55480 782 116828203
7864 56979 971 104123903 4219 55480 806 104308221
7864 56979 989 104120769 4219 55480 892 104305082
7865 56955 22 60459885 4367 55566 818 60483821
7865 56955 34 58957082 4367 55566 194 58980115
7865 56955 101 58954527 4367 55566 274 58977560
7865 56955 135 56022842 4367 55566 302 56043916
7865 56955 141 57464826 4367 55566 358 57486939
7865 56955 154 62008504 4367 55566 650 62033367
7865 56955 156 57464841 4367 55566 352 57486954
7865 56955 177 53323613 4367 55566 332 53342913
7865 56955 182 62006364 4367 55566 642 62031227
7865 56955 188 60446818 4367 55566 620 60470751
7865 56955 320 60442215 4367 55566 572 60466148
7865 56955 329 54601620 4366 55536 92 54621716
7865 56955 330 53313569 4366 55536 140 53332867
7865 56955 392 58937657 4366 55536 160 58960669
7865 56955 400 60440904 4366 55536 860 60464837
7865 56955 467 58793691 4366 55536 236 58816633
7865 56955 478 58793791 4366 55536 276 58816733
7865 56955 487 57464175 4366 55536 306 57486288
7865 56955 536 62007068 4366 55536 688 62031932
7865 56955 540 62009365 4366 55536 648 62034228
7865 56955 579 68149495 4219 55480 362 68184120
7865 56955 596 62002692 4366 55536 770 62027554
7865 56955 608 77710908 4219 55480 334 77797462
7865 56955 664 63505783 4367 55566 554 63531048
7865 56955 674 61854184 4367 55566 504 61878988
7865 56955 680 63506600 4366 55536 882 63531865
7865 56955 683 66529516 4366 55536 946 66555177
7865 56955 688 77712609 4219 55480 260 77799165
7865 56955 708 63507618 4366 55536 918 63532883
7865 56955 722 64965345 4366 55536 952 64990853
7865 56955 722 64965345 4367 55566 556 64990853
7865 56955 740 63509221 4367 55566 562 63534485
7865 56955 747 75594559 4219 55480 212 75672232
7865 56955 770 75593123 4219 55480 207 75670796
7865 56955 772 68154915 4219 55480 164 68189538
7865 56955 814 68156396 4219 55480 122 68191021
7865 56955 816 75592155 4220 55447 432 75669823
7865 56955 852 68158208 4219 55480 82 68192834
7865 56955 859 68156883 4219 55480 84 68191508
7865 56955 874 65062871 4367 55566 636 65088374
7865 56955 902 77718630 4219 55480 99 77805185
7865 56955 911 68157713 4220 55447 430 68192339
7865 56955 913 68157707 4220 55447 394 68192333
7865 56955 925 66545535 4367 55566 758 66571197
7865 56955 938 63524570 4367 55566 764 63549836
7865 56955 945 75584889 4220 55447 306 75662547
7865 56955 950 68163117 4367 55566 862 68197751
7865 56955 968 65067954 4367 55566 752 65093460
7866 57002 16 96725055 3587 55182 617 96897814
7866 57002 16 96725055 4220 55447 998 96897814
7866 57002 18 96726026 4220 55447 996 96898785
7866 57002 26 96723680 4221 55443 620 96896438
7866 57002 26 96723680 3586 55181 740 96896438
7866 57002 29 96724941 3586 55181 780 96897700
7866 57002 29 96724941 4221 55443 358 96897700
7866 57002 72 94664747 3587 55182 494 94830223
7866 57002 72 94664747 4221 55443 437 94830223
7866 57002 80 96721766 4220 55447 936 96894529
7866 57002 80 96721766 4221 55443 572 96894529
7866 57002 94 77729127 4221 55443 450 77815682
7866 57002 94 77729127 3586 55181 376 77815682
7866 57002 96 77728488 3586 55181 378 77815043
7866 57002 96 77728488 4220 55447 128 77815043
7866 57002 114 96720081 4221 55443 534 96892844
7866 57002 120 104107319 4220 55447 852 104291620
7866 57002 141 87758451 4220 55447 207 87883868
7866 57002 168 75582011 3586 55181 456 75659657
7866 57002 168 75582011 4220 55447 195 75659657
7866 57002 198 96717743 4221 55443 516 96890506
7866 57002 216 85700465 4220 55447 283 85817641
7866 57002 216 85700465 3586 55181 471 85817641
7866 57002 238 96716882 4220 55447 776 96889644
7866 57002 243 75584375 4220 55447 244 75662023
7866 57002 257 85702485 4220 55447 290 85819659
7866 57002 264 87754704 4220 55447 372 87880119
7866 57002 264 87754704 3586 55181 492 87880119
7866 57002 266 87755668 4220 55447 287 87881083
7866 57002 290 77723453 4220 55447 310 77810003
7866 57002 291 77723122 4220 55447 258 77809672
7866 57002 298 77721472 4220 55447 316 77808025
7866 57002 316 96712529 4219 55480 24 96885294
7866 57002 320 91487949 4219 55480 12 91632326
7866 57002 320 91487949 3586 55181 498 91632326
7866 57002 334 85703882 4220 55447 370 85821060
7866 57002 338 75586353 4220 55447 318 75664014
7866 57002 339 85705518 4219 55480 26 85822700
7866 57002 356 94674034 4220 55447 420 94839537
7866 57002 366 77720443 4219 55480 60 77806997
7866 57002 369 75588943 4219 55480 44 75666609
7866 57002 391 94676360 4219 55480 74 94841860
7866 57002 396 85707129 4220 55447 458 85824314
7866 57002 411 77718423 4219 55480 94 77804979
7866 57002 422 87749641 4219 55480 102 87875049
7866 57002 431 87749068 4219 55480 104 87874473
7866 57002 458 85710094 4220 55447 465 85827276
7866 57002 516 96703676 4219 55480 776 96876455
7866 57002 525 104121444 4219 55480 860 104305759
7866 57002 533 104122741 4219 55480 802 104307058
7866 57002 534 104122654 4219 55480 814 104306971
7866 57002 549 116631617 4220 55447 544 116821316
7866 57002 549 116631617 4219 55480 862 116821316
7866 57002 572 106604329 4220 55447 602 106793131
7866 57002 590 116622346 4220 55447 592 116812039
7866 57002 591 113073550 4220 55447 600 113262241
7866 57002 614 104118463 4220 55447 605 104302774
7866 57002 618 104118261 4220 55447 608 104302572
7866 57002 618 104118261 4219 55480 966 104302572
7866 57002 676 116614011 4220 55447 632 116803708
7866 57002 690 104114422 4219 55480 988 104298736
7866 57002 694 104114068 4219 55480 1000 104298384
7866 57002 742 124342038 4302 55531 484 124531035
7866 57002 746 116602353 4220 55447 750 116792059
7866 57002 748 116602271 4220 55447 752 116791977
7866 57002 748 116602271 3586 55181 547 116791977
7866 57002 772 106584444 4220 55447 732 106773278
7866 57002 774 104112773 4220 55447 734 104297093
7866 57002 780 104111417 4220 55447 725 104295730
7866 57002 787 114424239 4220 55447 756 114611819
7866 57002 792 114424306 3586 55181 551 114611886
7866 57002 792 114424306 4220 55447 800 114611886
7866 57002 816 106579988 4220 55447 811 106768822
7866 57002 823 122056787 4220 55447 789 122246007
7866 57002 826 119125916 4220 55447 822 119320679
7866 57002 836 122057039 4220 55447 792 122246259
7866 57002 836 122057039 3586 55181 543 122246259
7866 57002 868 119126385 4220 55447 870 119321148
7866 57002 876 116588740 4220 55447 874 116778472
7866 57002 882 113052661 4221 55443 558 113241428
7866 57002 919 114143141 4220 55447 916 114330237
7866 57002 924 114142871 4220 55447 918 114329967
7866 57002 958 116583920 4220 55447 948 116773645
7866 57002 958 116583920 3586 55181 714 116773645
7866 57002 979 104104022 4220 55447 972 104288322
7866 57002 984 115868549 4220 55447 952 116059393
7866 57002 984 115868549 3586 55181 756 116059393
7866 57002 985 115868342 3587 55182 558 116059186
7866 57002 985 115868342 4221 55443 632 116059186
7867 57003 53 59041407 4369 55827 480 59064485
7867 57003 85 54685545 4368 55559 218 54705644
7867 57003 117 62069157 4368 55559 850 62094023
7867 57003 131 57551897 4368 55559 188 57574061
7867 57003 152 60527494 4368 55559 856 60551442
7867 57003 157 60522214 4368 55559 808 60546160
7867 57003 179 57530826 4368 55559 272 57552972
7867 57003 189 60514482 4368 55559 807 60538422
7867 57003 190 60514501 4368 55559 811 60538441
7867 57003 228 60500289 4368 55559 740 60524223
7867 57003 256 57522651 4368 55559 314 57544797
7867 57003 264 60491049 4368 55559 696 60514985
7867 57003 296 56055213 4368 55559 342 56076320
7867 57003 308 60482223 4368 55559 658 60506157
7867 57003 324 53341976 4368 55559 372 53361310
7867 57003 383 58970377 4368 55559 395 58993418
7867 57003 396 60477810 4368 55559 610 60501745
7867 57003 440 62025526 4367 55566 932 62050396
7867 57003 504 66554980 4367 55566 906 66580644
7867 57003 506 65073003 4367 55566 878 65098511
7867 57003 551 75582637 4220 55447 238 75660283
7867 57003 572 63542721 4367 55566 924 63567983
7867 57003 585 75579754 4220 55447 198 75657395
7867 57003 590 75579153 4220 55447 164 75656795
7867 57003 592 75579927 4220 55447 161 75657568
7867 57003 600 68166704 4220 55447 181 68201340
7867 57003 604 65083338 4368 55559 584 65108843
7867 57003 608 65083334 4367 55566 954 65108839
7867 57003 620 62027682 4368 55559 568 62052551
7867 57003 621 75578049 3586 55181 374 75655686
7867 57003 621 75578049 4220 55447 84 75655686
7867 57003 698 65085212 4367 55566 984 65110717
7867 57003 732 66578059 4368 55559 704 66603732
7867 57003 746 85691761 3587 55182 466 85808916
7867 57003 746 85691761 4220 55447 30 85808916
7867 57003 754 77732134 4220 55447 56 77818693
7867 57003 754 77732134 3587 55182 488 77818693
7867 57003 768 66590832 4368 55559 708 66616509
7867 57003 790 77733263 4220 55447 47 77819823
7867 57003 790 77733263 3587 55182 468 77819823
7867 57003 806 66602229 4368 55559 786 66627904
7867 57003 861 77734338 4221 55443 260 77820896
7867 57003 861 77734338 3587 55182 386 77820896
7867 57003 862 80011235 3586 55181 216 80104070
7867 57003 862 80011235 4221 55443 293 80104070
7867 57003 863 85687883 3587 55182 384 85805031
7867 57003 863 85687883 4221 55443 262 85805031
7867 57003 869 77734035 3587 55182 391 77820592
7867 57003 869 77734035 4221 55443 266 77820592
7867 57003 895 63594311 4368 55559 876 63619571
7867 57003 897 63594153 4368 55559 838 63619413
7867 57003 916 75570027 3586 55181 174 75647663
7867 57003 916 75570027 4221 55443 254 75647663
7867 57003 950 75565475 4221 55443 134 75643095
7867 57003 950 75565475 3587 55182 244 75643095
7867 57003 954 75567486 3586 55181 90 75645112
7867 57003 998 65148356 4369 55827 572 65173856
7867 57003 999 65155162 4368 55559 948 65180655
7868 57006 12 94638456 4222 55444 196 94803938
7868 57006 12 94638456 4223 55451 498 94803938
7868 57006 17 96743530 3590 55201 520 96916290
7868 57006 17 96743530 4222 55444 936 96916290
7868 57006 64 87777795 4222 55444 352 87903220
7868 57006 64 87777795 3587 55182 76 87903220
7868 57006 72 94645221 4221 55443 10 94810701
7868 57006 72 94645221 3589 55186 471 94810701
7868 57006 77 96739069 4222 55444 360 96911830
7868 57006 77 96739069 3587 55182 70 96911830
7868 57006 77 96739069 4221 55443 19 96911830
7868 57006 85 75558634 3589 55186 442 75636235
7868 57006 85 75558634 4222 55444 332 75636235
7868 57006 109 87776191 3589 55186 493 87901616
7868 57006 109 87776191 4221 55443 34 87901616
7868 57006 112 94646464 4222 55444 396 94811940
7868 57006 129 75562847 3588 55184 372 75640456
7868 57006 129 75562847 4222 55444 410 75640456
7868 57006 129 75562847 3587 55182 176 75640456
7868 57006 137 84027616 4222 55444 390 84140530
7868 57006 149 87774883 3588 55184 346 87900309
7868 57006 149 87774883 4221 55443 30 87900309
7868 57006 149 87774883 4222 55444 392 87900309
7868 57006 153 94648190 4221 55443 25 94813670
7868 57006 153 94648190 3588 55184 360 94813670
7868 57006 154 87773633 4222 55444 430 87899059
7868 57006 154 87773633 3588 55184 390 87899059
7868 57006 165 77739889 3588 55184 442 77826452
7868 57006 165 77739889 4221 55443 98 77826452
7868 57006 166 75563894 4221 55443 92 75641507
7868 57006 166 75563894 3588 55184 401 75641507
7868 57006 178 84015906 4221 55443 100 84128747
7868 57006 187 94647660 4222 55444 434 94813141
7868 57006 189 87772478 4221 55443 104 87897905
7868 57006 189 87772478 3586 55181 16 87897905
7868 57006 198 96734163 4221 55443 120 96906927
7868 57006 198 96734163 3586 55181 18 96906927
7868 57006 199 96735175 4221 55443 74 96907939
7868 57006 199 96735175 3586 55181 20 96907939
7868 57006 241 66630353 4369 55827 504 66656029
7868 57006 247 68178729 4221 55443 86 68213397
7868 57006 247 68178729 3587 55182 250 68213397
7868 57006 259 77739026 3588 55184 421 77825588
7868 57006 268 87770446 3588 55184 468 87895871
7868 57006 268 87770446 4221 55443 142 87895871
7868 57006 268 87770446 3587 55182 274 87895871
7868 57006 277 94651851 4221 55443 154 94817328
7868 57006 278 94651474 3588 55184 470 94816952
7868 57006 284 68176969 4221 55443 168 68211635
7868 57006 291 75565739 3587 55182 286 75643358
7868 57006 291 75565739 4221 55443 132 75643358
7868 57006 340 83848069 4221 55443 182 83960563
7868 57006 340 83848069 3586 55181 106 83960563
7868 57006 344 87768481 4221 55443 188 87893905
7868 57006 344 87768481 3586 55181 114 87893905
7868 57006 346 87769142 4221 55443 230 87894565
7868 57006 346 87769142 3587 55182 360 87894565
7868 57006 370 75568399 3586 55181 126 75646025
7868 57006 370 75568399 4221 55443 214 75646025
7868 57006 384 87767700 4221 55443 222 87893119
7868 57006 425 87766357 4221 55443 276 87891776
7868 57006 425 87766357 3587 55182 389 87891776
7868 57006 434 87765363 4221 55443 314 87890782
7868 57006 434 87765363 3586 55181 188 87890782
7868 57006 436 94657685 3586 55181 190 94823154
7868 57006 436 94657685 4221 55443 278 94823154
7868 57006 448 75571606 4221 55443 336 75649236
7868 57006 448 75571606 3587 55182 444 75649236
7868 57006 462 85688728 4221 55443 308 85805880
7868 57006 465 87764899 4221 55443 352 87890318
7868 57006 465 87764899 3586 55181 232 87890318
7868 57006 498 94662632 4221 55443 398 94828107
7868 57006 506 104103756 3587 55182 504 104288055
7868 57006 516 104102948 4221 55443 614 104287248
7868 57006 516 104102948 3587 55182 568 104287248
7868 57006 572 104100017 4220 55447 994 104284318
7868 57006 572 104100017 3586 55181 816 104284318
7868 57006 600 115860088 3586 55181 880 116050950
7868 57006 600 115860088 4221 55443 758 116050950
7868 57006 620 96728646 4221 55443 779 96901405
7868 57006 652 106534855 4221 55443 812 106723751
7868 57006 657 96728229 3588 55184 509 96900988
7868 57006 657 96728229 4221 55443 239 96900988
7868 57006 662 122899619 3587 55182 630 123088029
7868 57006 662 122899619 4221 55443 786 123088029
7868 57006 664 122050557 3587 55182 632 122239779
7868 57006 664 122050557 4221 55443 788 122239779
7868 57006 686 106526752 4221 55443 844 106715647
7868 57006 697 96729855 3586 55181 120 96902615
7868 57006 697 96729855 4221 55443 860 96902615
7868 57006 701 122050162 4221 55443 838 122239383
7868 57006 701 122050162 3586 55181 908 122239383
7868 57006 708 122049987 4221 55443 824 122239208
7868 57006 730 104093357 4222 55444 508 104277650
7868 57006 730 104093357 3588 55184 532 104277650
7868 57006 733 98834482 3587 55182 770 99010065
7868 57006 733 98834482 4222 55444 532 99010065
7868 57006 750 122049249 3588 55184 548 122238471
7868 57006 750 122049249 4221 55443 864 122238471
7868 57006 752 115848905 4221 55443 871 116039804
7868 57006 761 106515877 4221 55443 884 106704807
7868 57006 770 104092457 4221 55443 896 104276751
7868 57006 770 104092457 3587 55182 776 104276751
7868 57006 780 96732388 3587 55182 268 96905153
7868 57006 780 96732388 4222 55444 574 96905153
7868 57006 792 113029407 4221 55443 920 113218224
7868 57006 792 113029407 3587 55182 769 113218224
7868 57006 801 106510512 4221 55443 926 106699444
7868 57006 801 106510512 3587 55182 836 106699444
7868 57006 850 106506540 4221 55443 930 106695479
7868 57006 884 106502548 4222 55444 612 106691516
7868 57006 884 106502548 3588 55184 648 106691516
7868 57006 889 104089241 3588 55184 654 104273533
7868 57006 889 104089241 4221 55443 976 104273533
7868 57006 899 96735990 4221 55443 980 96908754
7868 57006 899 96735990 3587 55182 896 96908754
7868 57006 936 104086552 3588 55184 736 104270844
7868 57006 936 104086552 4221 55443 986 104270844
7868 57006 970 106481457 3588 55184 768 106670490
7868 57006 970 106481457 4222 55444 722 106670490
7868 57006 971 104084915 3588 55184 740 104269205
7868 57006 992 106475902 4222 55444 764 106664944
7868 57006 1000 104081977 4222 55444 934 104266264
7868 57006 1000 104081977 3589 55186 648 104266264
7869 57012 18 59156013 4370 55534 280 59179179
7869 57012 54 56222954 4370 55534 265 56244129
7869 57012 133 54784617 4370 55534 412 54804788
7869 57012 140 57660560 4370 55534 428 57682769
7869 57012 158 60637873 4370 55534 618 60661876
7869 57012 188 53450774 4370 55534 448 53470156
7869 57012 206 57643739 4369 55827 116 57665945
7869 57012 208 60626419 4369 55827 932 60650409
7869 57012 266 60620346 4369 55827 898 60644330
7869 57012 272 60605850 4370 55534 508 60629830
7869 57012 286 60606219 4369 55827 872 60630199
7869 57012 331 57624705 4369 55827 232 57646897
7869 57012 352 56144367 4369 55827 309 56165490
7869 57012 372 60589565 4369 55827 738 60613536
7869 57012 412 57610950 4369 55827 320 57633132
7869 57012 447 60567271 4368 55559 988 60591235
7869 57012 448 59064513 4368 55559 40 59087611
7869 57012 472 60561794 4369 55827 634 60585756
7869 57012 504 63624203 4369 55827 570 63649477
7869 57012 508 65161325 4369 55827 610 65186817
7869 57012 542 77740618 4222 55444 414 77827180
7869 57012 542 77740618 3587 55182 166 77827180
7869 57012 558 66643897 4369 55827 615 66669574
7869 57012 565 63628699 4368 55559 946 63653970
7869 57012 573 65169245 4369 55827 658 65194737
7869 57012 604 65169233 4369 55827 656 65194725
7869 57012 676 66674874 4369 55827 770 66700547
7869 57012 677 68185311 3588 55184 250 68219981
7869 57012 677 68185311 4222 55444 284 68219981
7869 57012 697 62122128 4369 55827 782 62147009
7869 57012 709 68186040 4222 55444 288 68220710
7869 57012 709 68186040 3588 55184 242 68220710
7869 57012 735 62130854 4369 55827 870 62155733
7869 57012 737 62130800 4369 55827 822 62155679
7869 57012 786 75554164 4222 55444 176 75631761
7869 57012 792 75552255 3589 55186 332 75629853
7869 57012 792 75552255 4222 55444 168 75629853
7869 57012 798 66695030 4369 55827 844 66720705
7869 57012 802 65209888 4369 55827 854 65235378
7869 57012 810 63675420 4370 55534 537 63700684
7869 57012 828 75551298 4223 55451 427 75628890
7869 57012 860 62156538 4369 55827 934 62181422
7869 57012 870 77751331 4222 55444 94 77837897
7869 57012 870 77751331 3588 55184 46 77837897
7869 57012 884 66720910 4370 55534 634 66746603
7869 57012 886 65231374 4369 55827 952 65256858
7869 57012 895 62166933 4370 55534 604 62191819
7869 57012 896 62166805 4369 55827 922 62191691
7869 57012 897 62166760 4369 55827 980 62191646
7869 57012 900 62166816 4370 55534 610 62191702
7869 57012 901 77751933 3589 55186 264 77838499
7869 57012 911 75549602 3589 55186 216 75627199
7869 57012 911 75549602 4223 55451 390 75627199
7869 57012 922 65236970 4369 55827 950 65262457
7869 57012 993 63724936 4370 55534 796 63750198
7870 57016 5 77763833 4224 55481 426 77850409
7870 57016 14 87796820 4224 55481 438 87922247
7870 57016 22 89776694 4223 55451 102 89912587
7870 57016 22 89776694 3590 55201 184 89912587
7870 57016 22 89776694 4224 55481 474 89912587
7870 57016 52 75539493 3590 55201 248 75617078
7870 57016 52 75539493 4223 55451 164 75617078
7870 57016 60 75539056 4223 55451 180 75616641
7870 57016 92 77763934 3590 55201 130 77850511
7870 57016 92 77763934 4224 55481 424 77850511
7870 57016 101 84408307 3589 55186 8 84522843
7870 57016 101 84408307 4224 55481 481 84522843
7870 57016 103 84408304 4224 55481 496 84522840
7870 57016 103 84408304 3589 55186 4 84522840
7870 57016 103 84408304 4223 55451 144 84522840
7870 57016 118 94625733 4224 55481 500 94791200
7870 57016 122 68197756 3590 55201 290 68232446
7870 57016 135 84366243 3589 55186 26 84480571
7870 57016 135 84366243 4223 55451 202 84480571
7870 57016 144 84346935 4223 55451 270 84461141
7870 57016 156 94627603 4223 55451 214 94793082
7870 57016 156 94627603 3589 55186 40 94793082
7870 57016 156 94627603 3590 55201 271 94793082
7870 57016 157 94628243 4223 55451 271 94793722
7870 57016 158 94627679 4223 55451 269 94793157
7870 57016 158 94627679 3589 55186 74 94793157
7870 57016 185 87790652 4223 55451 296 87916083
7870 57016 185 87790652 3590 55201 302 87916083
7870 57016 204 68196310 4223 55451 308 68231001
7870 57016 204 68196310 3590 55201 362 68231001
7870 57016 207 68195428 4223 55451 252 68230119
7870 57016 250 75545322 3589 55186 141 75622917
7870 57016 250 75545322 4223 55451 348 75622917
7870 57016 254 75545579 4223 55451 352 75623173
