PLATE MJD FIBER THING_ID RUN RERUN CAMCOL FIELD ID PLUG_RA PLUG_DEC SPECTROFLUX_1 SPECTROFLUX_2 SPECTROFLUX_3
7578 56956 249 278009808 8108 301 2 82 685 334.70028 18.90482 2.317077159881592 2.734281539916992 2.5566630363464355
7578 56956 450 278276968 8102 301 2 63 636 333.76640999999995 18.932883 2.2903313636779785 2.392148494720459 2.0734081268310547
7578 56956 564 290643684 8108 301 6 78 593 333.81186 20.433101 4.195295810699463 3.965766191482544 4.770134449005127
7578 56956 613 287480342 8108 301 5 79 921 334.04997000000003 20.010288 1.170137882232666 1.1618422269821167 1.1019548177719116
7578 56956 663 296027136 7708 301 2 46 667 334.39648 21.081919 10.42533016204834 12.813827514648438 13.677248001098633
7578 56956 778 286768404 8102 301 4 70 512 334.6422 19.988684 1.9302765130996704 2.3962836265563965 2.491997003555298
7578 56956 879 293696082 7708 301 1 50 701 335.11003000000005 20.748605 8.723143577575684 10.684147834777832 11.538345336914062
7578 56956 890 289458062 8108 301 5 87 627 335.16505000000006 20.350854 6.372775554656982 6.709097385406494 7.7720842361450195
7578 56956 903 297603000 7708 301 2 52 591 335.27283 21.359274 5.169716835021973 6.5320353507995605 6.552003383636475
7578 56956 911 295809434 4880 301 1 52 742 335.29186000000004 21.055065 3.5999515056610107 3.1307599544525146 4.150331974029541
7578 56956 927 289673225 8108 301 5 88 828 335.3579199999999 20.392773 2.063558340072632 2.134864091873169 2.315387487411499
7578 56956 946 296366775 4880 301 1 54 816 335.66732 21.159333 4.203535079956055 3.723198890686035 3.7345023155212402
7579 56954 4 297638937 4880 301 2 46 1333 334.3253199999999 21.30507 0.9928498864173889 1.2031331062316895 0.9782659411430359
7579 56954 28 299143109 7708 301 3 45 171 334.17073000000005 21.421071 5.644287109375 5.2963151931762695 5.167302131652832
7579 56954 41 296851049 4880 301 2 43 795 333.76035 21.176168 3.548213481903076 3.6565866470336914 3.7021660804748535
7579 56954 114 296851043 4880 301 2 43 780 333.71065999999996 21.285946 3.480241298675537 4.140028476715088 4.191843509674072
7579 56954 185 294401949 7708 301 2 40 1091 333.47663 20.964057 1.3148829936981201 1.8273946046829224 2.040053606033325
7579 56954 203 295734320 4880 301 2 39 451 333.14239999999995 21.104876 7.721002101898193 8.341032981872559 9.735824584960938
7579 56954 234 301183621 7708 301 4 40 1146 333.25602000000003 21.753255 1.9292446374893188 1.8810721635818481 2.004418134689331
7579 56954 242 295451868 4880 301 2 38 913 333.08957 21.091371 4.5635857582092285 4.700907230377197 5.489420413970947
7579 56954 277 300610278 7708 301 4 38 815 332.85132 21.71812 9.737761497497559 9.009408950805664 9.947919845581055
7579 56954 314 296972161 7708 301 3 37 756 332.84262 21.257841 3.2965402603149414 3.846418619155884 4.978139400482178
7579 56954 320 300337127 7708 301 4 37 750 332.68362 21.647386 2.4033684730529785 2.426219940185547 3.183601140975952
7579 56954 329 295177814 4880 301 2 37 1135 332.88229 20.974974 2.052428722381592 2.12784743309021 2.182809591293335
7579 56954 378 293298801 7708 301 2 36 844 332.82633 20.829326 2.0154197216033936 2.357055902481079 2.613652229309082
7579 56954 386 298016445 4880 301 3 35 1176 332.45516999999995 21.305657 1.2557182312011719 0.9698235988616943 1.0975109338760376
7579 56954 419 293044837 7708 301 2 35 776 332.61933999999997 20.772905 3.2943108081817627 3.5693576335906982 3.4664037227630615
7579 56954 425 299495132 7708 301 4 34 1052 332.3135199999999 21.534779 1.6271086931228638 1.9273653030395508 2.1201107501983643
7579 56954 462 301492620 7708 301 5 29 1054 331.48794999999996 21.730033 0.3791865110397339 0.28608253598213196 0.17067492008209229
7579 56954 489 298649307 7708 301 4 31 731 331.82048 21.321337 5.270220756530762 6.70147180557251 8.205130577087402
7579 56954 496 296881747 4880 301 3 31 805 331.8176900000001 21.234934 4.66457986831665 4.01719331741333 4.511922359466553
7579 56954 540 302308439 7708 301 5 32 705 331.83301000000006 21.833194 2.6129262447357178 2.89288067817688 2.840517520904541
7579 56954 594 310352407 8109 301 2 58 1024 332.08166000000006 22.791923 3.6682605743408203 3.598668336868286 3.3836610317230225
7579 56954 626 314629073 8109 301 3 61 709 332.39888999999994 23.24922 4.328375816345215 3.701714277267456 3.482538938522339
7579 56954 650 305087164 4880 301 5 36 1043 332.46857 22.216058 1.3052797317504883 1.3885308504104614 1.544083595275879
7579 56954 684 307867040 8109 301 1 61 829 332.58914000000004 22.463383 2.149181842803955 2.3446009159088135 2.303157091140747
7579 56954 790 309886815 4880 301 6 41 522 333.0655300000001 22.727872 3.1326284408569336 2.940742254257202 3.0594332218170166
7579 56954 816 303079029 4880 301 4 41 875 333.24442 22.032091 1.5892620086669922 2.43232798576355 3.0341155529022217
7579 56954 818 303078999 4880 301 4 41 535 333.28219 21.88999 3.01181697845459 3.5345494747161865 4.083179950714111
7579 56954 842 305159960 7708 301 5 42 835 333.38828 22.221974 2.47027325630188 4.313506126403809 5.04787015914917
7579 56954 870 310472367 4880 301 6 43 754 333.38408000000004 22.733785 3.9505796432495117 4.297028541564941 4.226158618927002
7579 56954 880 307049934 4880 301 5 43 743 333.46353 22.529743 3.5943186283111572 5.4822492599487305 7.172545909881592
7579 56954 929 305688553 7708 301 5 44 793 333.75247 22.194891 1.1975535154342651 1.4808989763259888 1.2311716079711914
7579 56954 963 304717190 4880 301 4 47 668 334.22948999999994 22.062492 2.869142532348633 2.624960422515869 2.750253677368164
7580 56955 53 308192191 4880 301 6 35 759 332.17497000000003 22.581921 1.9897311925888062 2.314100503921509 2.4616501331329346
7580 56955 83 307338472 4880 301 6 32 564 331.69415000000004 22.421841 2.9072265625 3.5192246437072754 4.056230068206787
7580 56955 122 304857327 7708 301 6 29 302 331.29017 22.077702 5.8187432289123535 8.083688735961914 8.199929237365723
7580 56955 164 306454088 4880 301 6 29 704 331.28643 22.286528 9.414796829223633 9.782906532287598 9.283076286315918
7580 56955 206 306454302 4880 301 6 29 856 331.16545999999994 22.329293 1.441536784172058 1.3135608434677124 1.326269268989563
7580 56955 208 306454456 4880 301 6 29 1153 331.18953 22.337861 3.745847702026367 4.6833648681640625 5.281105995178223
7580 56955 234 313766165 8110 301 3 53 889 331.00712999999996 23.28792 1.9375934600830078 2.000131607055664 1.8381444215774536
7580 56955 326 304997528 4880 301 6 24 752 330.45132 22.109113 4.18205451965332 4.803435802459717 4.780045509338379
7580 56955 416 308073421 8110 301 2 46 762 330.00701000000004 22.549934 7.713546276092529 7.296956539154053 7.77187967300415
7580 56955 474 313196366 8109 301 4 46 1007 329.80558999999994 23.26363 2.3812906742095947 2.193404197692871 2.1929969787597656
7580 56955 652 317598870 8109 301 5 49 437 330.21461 23.587861 6.6000895500183105 7.997892379760742 9.994632720947266
7580 56955 670 321701144 8116 301 1 50 537 330.26874999999995 24.093118 1.9635816812515259 1.5781885385513306 1.8941951990127563
7580 56955 696 317939117 8109 301 5 50 923 330.45550000000003 23.64686 1.8036184310913086 1.9231759309768677 2.2547295093536377
7580 56955 753 322480654 8109 301 6 53 141 330.83953999999994 24.22343 6.894797325134277 6.2111592292785645 8.941365242004395
7580 56955 769 317105555 8110 301 4 53 818 330.8444400000001 23.706363 6.697678089141846 7.439294338226318 8.766838073730469
7580 56955 770 318971343 8109 301 5 53 895 330.8741600000001 23.962824 7.890909671783447 9.946259498596191 10.920503616333008
7580 56955 876 324311734 8116 301 1 57 1489 331.40290000000005 24.378442 1.5242449045181274 2.766230821609497 3.054154634475708
7580 56955 983 319718700 8110 301 4 61 734 332.10955 23.894787 2.6045522689819336 2.6463804244995117 2.735358953475952
7581 56949 7 273404032 8101 301 4 101 908 340.1409 18.303804 0.3343561291694641 0.35639166831970215 0.1824430376291275
7581 56949 42 268104562 8096 301 2 101 632 340.01585 17.802171 0.39005061984062195 0.6724368333816528 0.8614872694015503
7581 56949 78 272893247 8101 301 4 98 361 339.58382000000006 18.388397 4.694188117980957 4.581554412841797 3.8075454235076904
7581 56949 130 269840894 4822 301 5 361 779 339.32191 17.980125 2.1719424724578857 1.7058287858963013 1.520628809928894
7581 56949 140 270789814 4822 301 5 362 388 339.52733 18.020196 2.958507537841797 4.220278263092041 4.953736305236816
7581 56949 141 272561173 8101 301 4 96 804 339.29171999999994 18.271626 2.8980460166931152 2.343266248703003 2.0133414268493652
7581 56949 150 273059783 4822 301 6 362 889 339.1875299999999 18.251517 0.5093076825141907 0.41205349564552307 0.3191330134868622
7581 56949 203 267080239 4822 301 5 358 315 339.05419000000006 17.511143 2.086582660675049 2.3608312606811523 2.6971795558929443
7581 56949 234 273885630 8096 301 4 95 583 338.9701600000001 18.440325 1.1313843727111816 0.6590659618377686 0.5450703501701355
7581 56949 260 271192420 4822 301 6 360 568 338.91755 18.028345 4.723813533782959 4.982126235961914 5.1810526847839355
7581 56949 273 273679069 8096 301 4 94 817 338.8538 18.411851 2.7575082778930664 2.4064271450042725 2.299605131149292
7581 56949 330 268382321 4822 301 6 357 649 338.53691000000003 17.785593 3.2915263175964355 2.822138786315918 2.691833019256592
7581 56949 358 273317786 8096 301 4 92 782 338.54756999999995 18.429228 2.784013032913208 3.848691940307617 2.837763786315918
7581 56949 365 266520958 4822 301 6 355 647 338.43539 17.615029 1.3807138204574585 1.3794695138931274 1.5267366170883179
7581 56949 388 273136478 8096 301 4 91 495 338.31855999999993 18.282959 4.700456619262695 3.6604878902435303 5.370493412017822
7581 56949 408 267774032 8101 301 3 89 593 338.23307 17.617809 5.525665283203125 5.931308746337891 5.5239458084106445
